id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
3125,1.1253615411987994e-05,6.932691576366778e-07,2.8768244675347887e-08,2.0681229173646898e-08,0.0009908631909638643,1.0075134468934266e-06,0.0007432210841216147,3.2394405025115702e-06,8.564181541714788e-08,0.002907413989305496,0.1405242681503296,0.44131261110305786,0.00011835584882646799,0.3845045864582062,0.0027138032019138336,2.5813907996052876e-05,5.643058216264762e-07,4.581428925121145e-07,3.4331156939515495e-07,1.6289116047119023e-06,4.478892151382752e-05,1.5848012481001206e-05,2.9259746270327014e-07,0.012834811583161354,0.002820966998115182,1.3113180102664046e-05,1.2170030458946712e-05,2.0301449410453642e-09,1.2944163245265372e-05,1.2343909006062859e-08,3.966417716583237e-05,0.00012324328417889774,0.00012347735173534602,1.6331689494109014e-06,9.135147593042348e-06,1.6878797737263085e-07,0.003982275724411011,0.00038583812420256436,3.650527651188895e-05,0.00010765522893052548,1.124667733165552e-06,2.1691036522497598e-07,0.0004047210677526891,1.2844813682022505e-05,5.046156729804352e-05,0.001614218344911933,3.75775016436819e-05,6.212827230456242e-08,2.968767375932657e-06,6.160053999337833e-06,4.087468710167741e-07,0.00033088630880229175,0.00030805423739366233,2.5146275675069774e-06,4.016524599137483e-06,5.675997005738509e-09,6.390392286448332e-07,2.0802080058501815e-09,0.0027812025509774685,1.612848609511275e-05,1.0778795740407077e-06
3126,0.0002898123930208385,9.832654541241936e-06,1.4141895917418879e-05,0.0015786609146744013,1.4542865756084211e-05,0.0001837912859627977,1.6222631984419422e-06,1.6497873730259016e-05,1.010472033158294e-06,2.4557123197155306e-06,4.419438937475206e-06,1.2815879699701327e-06,4.52532322725574e-09,1.322022512795229e-06,3.378277710908151e-07,7.876718154875562e-05,1.9506273019942455e-05,9.651287655287888e-06,1.3623246559291147e-05,5.056435270489601e-07,4.02986051994958e-06,0.00010419722821097821,0.0006230822182260454,1.4200291843735613e-05,1.7604850199859357e-06,0.00010271354403812438,0.9946287870407104,3.644122261903249e-05,6.968808641261148e-09,9.836633729776167e-09,3.3205433283001184e-05,3.3573810469533782e-06,8.809415885480121e-05,0.0001081387308659032,2.5517113044770667e-06,0.00012424074520822614,0.00018609596008900553,5.934045361755125e-07,3.8539809565918404e-07,6.239523564488536e-09,0.0003160401538480073,8.169787906808779e-05,3.602647211664589e-06,1.927068069562665e-06,2.4474647375427594e-07,1.1343490768922493e-06,1.5168068330240203e-06,1.0029501936514862e-05,4.188530510873534e-05,0.0008020364912226796,0.00016638098168186843,2.5035310500243213e-06,2.305545754310856e-09,4.893933510174975e-05,7.712782826274633e-05,5.7793571613729e-05,2.734424242589739e-06,7.318826101254672e-05,2.75350970468935e-07,3.4315585253352765e-06,4.0359050217375625e-06
3127,0.0007351652020588517,0.033429473638534546,2.4243038296845043e-06,1.623494790692348e-05,3.0177903681760654e-05,0.0007720320136286318,0.05659770965576172,7.44847347959876e-05,6.655725155724213e-05,7.120265217963606e-05,0.0028246124275028706,0.0006262761889956892,2.2605327103519812e-05,0.005336756817996502,0.012218178249895573,0.0010717437835410237,8.995376265374944e-05,0.0003825102758128196,5.9353602409828454e-05,7.794528937665746e-05,0.0005675077554769814,0.0004631092888303101,2.0713073922706826e-07,0.00031762392609380186,0.0011031214380636811,0.0002791169681586325,0.0006329315365292132,4.121000165469013e-05,0.00012197795877000317,0.030954230576753616,1.7129887055489235e-05,6.424975254049059e-06,0.0033577033318579197,0.011988744139671326,0.001646512420848012,2.1354442651499994e-05,0.003284141421318054,0.03933218494057655,0.0052881245501339436,0.00013939170457888395,0.00026796161546371877,0.00030091710505075753,0.060684092342853546,0.19858984649181366,0.006460740230977535,0.4793524146080017,0.00045352609595283866,0.0025077909231185913,0.0011888871667906642,0.0074837482534348965,2.8303895760473097e-06,1.9214498024666682e-05,9.429263627680484e-06,1.5983712273737183e-06,0.0009252459858544171,9.73758318423279e-08,0.0015611203853040934,1.2002450944237353e-07,0.0006235741311684251,0.02282443270087242,0.0026742538902908564
3128,0.0010450540576130152,2.0980874978704378e-05,3.662442759377882e-05,0.0005465009598992765,1.130478449340444e-05,0.00017499065143056214,7.083445780153852e-06,0.0003684107505250722,0.001517007825896144,1.629411053727381e-05,8.829100988805294e-05,0.0001369370293105021,4.326924226916162e-06,3.552176622179104e-06,2.380902697041165e-05,0.0013305990723893046,1.8888442809839034e-06,2.619367660372518e-05,1.1529970834089909e-05,5.478817456605611e-06,2.3790714749338804e-06,0.00013371565728448331,1.9872419215971604e-05,5.470544419949874e-05,0.0003914442495442927,5.765206151409075e-05,0.9529143571853638,4.147216259298148e-06,2.6068028091685846e-05,3.0459001209237613e-05,8.832173625705764e-05,1.0718475095927715e-05,0.0054785278625786304,4.014082514913753e-05,5.1410868763923645e-05,5.8531470131129026e-05,0.00021654527517966926,9.929918860507314e-07,9.543111809762195e-05,1.2867366194768692e-06,3.758373350137845e-05,7.814130185579415e-06,4.665467349695973e-05,6.250366277527064e-05,4.89356680191122e-05,4.682932194555178e-05,1.549421540403273e-05,7.918898336356506e-05,0.006194096989929676,0.013507211580872536,0.0006894749240018427,0.00016166912973858416,3.7098275242897216e-06,5.1641771278809756e-05,6.023656897014007e-05,1.8850141714210622e-05,4.71168095828034e-06,9.444658644497395e-05,2.6024707040051e-05,5.236136985331541e-06,0.013784175738692284
3129,0.0020356348250061274,3.634174572653137e-05,9.007800372273778e-07,0.0002246515650767833,0.0001983897527679801,1.3029561159783043e-05,7.083512514327595e-07,2.657719733178965e-06,1.0360091437178198e-05,9.74983413470909e-06,6.856084837636445e-06,2.212864046668983e-06,2.7320939466335403e-07,1.92173473578805e-07,5.33871934749186e-06,0.0003259093500673771,7.5467587521416135e-06,1.588078521308489e-05,3.016875962202903e-05,8.191619826902752e-07,1.0290940508639324e-06,5.917256657994585e-06,0.0001221123238792643,1.1042567393815261e-06,6.81291421642527e-05,1.3796545317745768e-05,0.9869548082351685,2.1639678493556858e-07,9.160351766013264e-08,1.9747415080928477e-07,2.7136518838233314e-05,3.3140554478450213e-06,0.0002609328948892653,0.000130275686387904,0.00042532995576038957,8.414330295636319e-06,6.4610530898789875e-06,2.1734225086333936e-08,3.59479372491478e-06,1.6277456325042294e-06,6.463687327595835e-07,5.297345069266157e-06,1.2718557627522387e-05,9.360134754388127e-06,2.3615015720679366e-08,3.88362138892262e-07,2.5118831672443775e-06,2.549654254835332e-06,0.0003378436085768044,0.0004156667273491621,0.00039944477612152696,2.3674385829508537e-06,8.023521758104835e-08,6.9228181018843316e-06,1.0082102335218224e-06,1.4084947679293691e-06,2.3559195483358053e-07,0.005029886960983276,1.7310885596089065e-05,3.0538379292011086e-07,0.0027918375562876463
3130,0.0007055336027406156,3.4194021282019094e-05,1.301392671848589e-06,0.00022979042842052877,2.3334876004810212e-06,2.406496787443757e-05,4.292014637030661e-06,3.1983577173377853e-06,5.559705641644541e-06,1.2973704315299983e-06,2.2103556602814933e-06,3.4793723102666263e-07,6.359994841886873e-08,2.7409829073121728e-08,2.769096226984402e-06,8.62893502926454e-05,1.6461187897220952e-06,5.8885007092612796e-06,1.5635430372640258e-06,1.0719220711052913e-07,2.390609310509717e-08,9.635818969400134e-06,3.920190010830993e-06,2.0711789261440572e-07,1.7189880963996984e-05,3.738688519661082e-06,0.9925442934036255,1.2799329169865814e-06,2.496513218375185e-07,4.656104010791751e-06,1.3623937775264494e-05,3.4746922210615594e-06,0.00024066997866611928,0.0002787639095913619,6.157483585411683e-05,1.0111357369169127e-05,3.6556496070261346e-06,8.00375588028146e-08,4.8614210754749365e-06,5.259375370769703e-07,9.777349987416528e-07,6.607070645259228e-06,1.4535983154928545e-06,2.683549382709316e-06,7.95837564737667e-08,9.049834943652968e-07,1.6713933348455612e-07,4.784046905115247e-05,0.001198589918203652,0.0016522386576980352,0.000927838496863842,3.422987617796025e-07,4.9632511434083426e-08,5.041797521698754e-07,1.0315232430002652e-05,1.1356834050957332e-07,1.260460038565725e-07,5.395057814894244e-05,5.1574020289990585e-06,6.150944500404876e-07,0.0017743853386491537
3131,0.007925325073301792,0.00019116149633191526,5.794979369966313e-05,0.008930637501180172,0.00014482912956736982,1.892002546810545e-05,6.572056918230373e-06,2.667881562956609e-05,1.186191184388008e-05,1.4134542652755044e-05,1.8968521544593386e-05,2.399193817836931e-06,9.767126130100223e-08,2.004364205276943e-06,1.3266419500723714e-06,0.0004927504924125969,0.002515754895284772,0.00017278945597354323,0.00012926816998515278,2.3712602796877036e-06,1.203106762659445e-06,9.970258361136075e-06,0.004166538827121258,1.2843653166783042e-05,0.00030633012647740543,2.712689820327796e-05,0.7867888808250427,1.5054596588015556e-05,1.7738502222641728e-08,3.4153686101490166e-07,0.0003564252401702106,2.0077668523299508e-05,0.00014857460337225348,0.0011088671162724495,0.00479867635294795,4.795921631739475e-05,1.9606286514317617e-05,1.0760599025161355e-06,1.8284888483321993e-06,1.79361109076126e-07,9.728050645207986e-05,0.00010475087037775666,0.00010749819921329618,2.8287575332797132e-05,9.225696118164706e-08,1.0933871408269624e-06,1.1187710697413422e-05,1.0335670594940893e-05,0.00019637771765701473,0.0002952519862446934,0.003137073013931513,3.1496651899942663e-06,4.3133127292094287e-08,9.490474621998146e-05,8.047432856983505e-06,9.928583494911436e-06,1.1815008065241273e-06,0.17668911814689636,5.061286356067285e-05,1.1095190757259843e-06,0.0006554156425409019
3132,0.00026705439086072147,0.010276597924530506,7.70531983107503e-07,3.830061905318871e-05,2.251129899377702e-06,4.122370569348277e-07,3.8123532704048557e-06,5.231373961578356e-06,3.534541406224889e-07,1.7516082095880847e-07,1.871455594937288e-07,7.639081331944908e-07,2.827207634670259e-10,1.879874389487668e-06,5.354142462721256e-09,1.2780596080119722e-05,0.9790076017379761,0.00033185951178893447,9.10628295969218e-06,4.468396141987796e-08,7.419073710934754e-08,2.3482604660785e-07,4.580688823807577e-07,1.7565716348144633e-07,9.053284202309442e-07,3.1106769711186644e-06,0.0012045669136568904,1.4101680790190585e-05,1.3803472809215123e-09,1.9945141502830666e-06,7.479884516214952e-05,1.0052783636638196e-06,1.464870251766115e-06,0.0064705489203333855,0.0007042308570817113,1.2519187748694094e-06,5.417032866716909e-07,0.0005288072861731052,2.6886151971439176e-08,2.6928070884224553e-09,0.0008497078670188785,5.584433165495284e-05,1.0645939255482517e-05,8.640805617687874e-07,3.955547640543955e-07,2.5945275410776958e-05,9.444803254154976e-06,1.8256839666719316e-06,4.938424353895243e-06,1.546307203170727e-06,1.6945907646004343e-06,3.8945486835473275e-09,1.154852463658429e-10,1.4047077456780244e-07,5.206904916121857e-06,7.676229429876003e-09,3.2070888664748054e-06,4.805184653378092e-05,2.3840394192120584e-07,7.865311090426985e-06,4.865460596192861e-06
3133,2.1775539948976075e-07,3.845515834655089e-07,1.4443097384742032e-08,1.906427193887339e-08,9.696149163573864e-07,1.1012591585313203e-06,3.1701268277117833e-09,1.5275867554009892e-05,0.9767996072769165,2.499373508157987e-08,1.298573693020444e-06,0.0004090654547326267,1.849490587346736e-07,3.113606794613588e-08,7.438158604600176e-07,5.0465074309613556e-05,1.6392856849734017e-08,1.378287265652034e-06,1.3541095995606156e-06,2.5103765892708907e-06,7.726875992375426e-07,8.20260197542666e-07,6.428006738001812e-11,3.766803757798698e-08,2.137226601917064e-06,1.5054289178806357e-05,0.005819573532789946,4.6000020459402435e-10,0.012685226276516914,7.240553532028571e-05,1.377505213895347e-06,4.0958049396522256e-08,0.00019128670101054013,6.191883450412661e-09,1.1857223114475346e-07,6.127657314891621e-08,1.073986709343444e-06,2.942117216520046e-09,4.1464073774477583e-07,4.604756668413756e-06,9.64010240522839e-08,1.2345898525722987e-08,9.86814683301418e-08,2.433889903841191e-06,0.000189144178875722,0.0001362842886010185,2.944568041129969e-05,1.6602436971879797e-06,0.0008721771882846951,0.0002814444887917489,1.1481498631837894e-06,6.491281237686053e-05,3.415738945022895e-07,1.2321802955739258e-07,3.7205111880211916e-07,1.5027156408109477e-08,4.507018402932772e-08,1.0050611898293482e-08,2.056399139860332e-08,3.994004487140046e-07,0.002340293023735285
3134,9.723963012220338e-05,0.0006291972240433097,9.454067395608945e-08,2.5472051135011498e-08,1.479752154143199e-10,3.5291005673343534e-08,0.19786562025547028,3.1678536061008344e-07,2.8488185144226463e-09,4.357421403256012e-06,3.687399541263403e-08,1.2207502209093946e-07,4.230824135476041e-09,7.380907618426136e-07,9.702931436095241e-08,2.165033663459326e-07,1.37344287054475e-07,1.8216145036831222e-08,5.568189798133005e-10,4.976190570715744e-09,6.243030092889512e-09,7.059382369334344e-06,2.552038358416553e-09,1.3173684365597182e-08,2.6354115334470407e-08,7.595564710527469e-08,7.023478474366129e-07,0.0008960665436461568,1.3311947100191901e-08,5.295266873872606e-06,4.922521384287393e-06,4.64205925254646e-07,1.1742287142624264e-06,8.855843589117285e-06,4.1921117599486024e-07,2.7851646677845565e-07,2.914568312917254e-06,0.000634784868452698,8.775312380748801e-06,6.883000423840713e-06,1.8380923449967668e-07,6.19508444543726e-09,6.031991119925806e-07,4.683371116698254e-06,8.512341764799203e-08,1.6292629879899323e-05,2.793419051627666e-09,0.7996144890785217,1.3204911738284864e-05,1.3841623513144441e-05,1.5891246096799705e-09,2.386236701568123e-07,5.221601373506246e-09,1.2878969357643655e-07,0.00015586493827868253,2.73683992135787e-10,2.857006847989396e-06,1.8589088601750348e-10,5.053757234918521e-08,3.264745203068742e-07,1.1898781338004483e-07
